#000612,焦作万方：2012年年度报告.pdf,http://pg.jrj.com.cn/acc/CN_DISC\STOCK_TIME\2013\03\22\000612_nb_62240258.PDF,1336k
#000612,焦作万方：2013年第一季度报告正文.pdf,http://pg.jrj.com.cn/acc/CN_DISC\STOCK_TIME\2013\04\26\000612_jb1_62429117.PDF,267k
#000612,焦作万方：2013年第一季度报告全文.pdf,http://pg.jrj.com.cn/acc/CN_DISC\STOCK_TIME\2013\04\26\000612_jb1_62429120.PDF,324k
#000612,焦作万方：2013年半年度报告补充公告.pdf,http://pg.jrj.com.cn/acc/CN_DISC\STOCK_TIME\2013\08\13\000612_nb_62930889.PDF,101k
#000612,焦作万方：2013年半年度报告.pdf,http://pg.jrj.com.cn/acc/CN_DISC\STOCK_TIME\2013\08\10\000612_nb_62924670.PDF,1084k
#000612,焦作万方：2013年半年度报告更新后).pdf,http://pg.jrj.com.cn/acc/CN_DISC\STOCK_TIME\2013\08\13\000612_nb_62930887.PDF,2399k
#000612,焦作万方：2013年第三季度报告全文.pdf,http://pg.jrj.com.cn/acc/CN_DISC\STOCK_TIME\2013\10\30\jb3_63214074.PDF,362k
#000612,焦作万方：2013年第三季度报告正文.pdf,http://pg.jrj.com.cn/acc/CN_DISC\STOCK_TIME\2013\10\30\jb3_63214070.PDF,313k
#000612,焦作万方：2013年年度报告.pdf,http://pg.jrj.com.cn/acc/CN_DISC\STOCK_TIME\2014\03\19\000612_nb_63693138.PDF,1342k
#000612,焦作万方：2014年第一季度报告全文.pdf,http://pg.jrj.com.cn/acc/CN_DISC\STOCK_TIME\2014\04\26\000612_jb1_63929342.PDF,323k
#000612,焦作万方：2014年第一季度报告正文.pdf,http://pg.jrj.com.cn/acc/CN_DISC\STOCK_TIME\2014\04\26\000612_jb1_63929340.PDF,278k
#000612,焦作万方：2014年半年度报告.pdf,http://pg.jrj.com.cn/acc/CN_DISC\STOCK_TIME\2014\08\16\000612_nb_1200132965.PDF,1009k
#000612,焦作万方：2014年第三季度报告全文.pdf,http://pg.jrj.com.cn/acc/CN_DISC\STOCK_TIME\2014\10\30\000612_jb3_1200352486.PDF,757k
#000612,焦作万方：2014年第三季度报告正文.pdf,http://pg.jrj.com.cn/acc/CN_DISC\STOCK_TIME\2014\10\30\000612_jb3_1200352483.PDF,348k
#000612,焦作万方：2015年第一季度报告全文.pdf,http://pg.jrj.com.cn/acc/CN_DISC\STOCK_TIME\2015\04\25\000612_jb1_1200907071.PDF,339k
#000612,焦作万方：2015年第一季度报告正文.pdf,http://pg.jrj.com.cn/acc/CN_DISC\STOCK_TIME\2015\04\25\000612_jb1_1200907069.PDF,259k
#000612,焦作万方：2014年年度报告.pdf,http://pg.jrj.com.cn/acc/CN_DISC\STOCK_TIME\2015\04\25\000612_nb_1200907068.PDF,1273k
#000612,焦作万方：独立董事关于公司2014年度报告相关事项发表的独立意见.pdf,http://pg.jrj.com.cn/acc/CN_DISC\STOCK_TIME\2015\04\25\000612_nb_1200907076.PDF,99k
#000612,焦作万方：2014年年度报告更新后.pdf,http://pg.jrj.com.cn/acc/CN_DISC\STOCK_TIME\2015\06\16\000612_nb_1201153263.PDF,2854k
#000612,焦作万方：2014年年度报告补充公告.pdf,http://pg.jrj.com.cn/acc/CN_DISC\STOCK_TIME\2015\06\16\000612_nb_1201153264.PDF,122k
#000612,焦作万方：2015年半年度报告.pdf,http://pg.jrj.com.cn/acc/CN_DISC\STOCK_TIME\2015\08\26\000612_nb_1201491045.PDF,2168k
#000612,焦作万方：2015年第三季度报告正文.pdf,http://pg.jrj.com.cn/acc/CN_DISC\STOCK_TIME\2015\10\29\000612_jb3_1201734225.PDF,700k
#000612,焦作万方：2015年第三季度报告全文.pdf,http://pg.jrj.com.cn/acc/CN_DISC\STOCK_TIME\2015\10\29\000612_jb3_1201734227.PDF,561k
#000612,焦作万方：2015年年度报告.pdf,http://pg.jrj.com.cn/acc/CN_DISC\STOCK_TIME\2016\04\29\000612_nb_1202264745.PDF,2681k
#000612,焦作万方：2016年第一季度报告正文.pdf,http://pg.jrj.com.cn/acc/CN_DISC\STOCK_TIME\2016\04\29\000612_jb1_1202264736.PDF,368k
#000612,焦作万方：2016年第一季度报告全文.pdf,http://pg.jrj.com.cn/acc/CN_DISC\STOCK_TIME\2016\04\29\000612_jb1_1202264738.PDF,591k
#000612,焦作万方：独立董事关于公司2016年度日常关联交易事项和2015年度报告相关事项发表的独立意见.pdf,http://pg.jrj.com.cn/acc/CN_DISC\STOCK_TIME\2016\04\29\000612_nb_1202264731.PDF,95k
#000612,焦作万方：2016年半年度报告.pdf,http://pg.jrj.com.cn/acc/CN_DISC\STOCK_TIME\2016\07\28\000612_nb_1202510217.PDF,2137k
#000612,焦作万方：2016年第三季度报告全文.pdf,http://pg.jrj.com.cn/acc/CN_DISC\STOCK_TIME\2016\10\27\000612_jb3_1202791462.PDF,619k
#000612,焦作万方：2016年第三季度报告正文.pdf,http://pg.jrj.com.cn/acc/CN_DISC\STOCK_TIME\2016\10\27\000612_jb3_1202791460.PDF,312k
#000612,焦作万方：2016年年度报告.pdf,http://pg.jrj.com.cn/acc/CN_DISC\STOCK_TIME\2017\03\29\000612_nb_1203215056.PDF,2551k
#000612,焦作万方：2017年第一季度报告正文.pdf,http://pg.jrj.com.cn/acc/CN_DISC\STOCK_TIME\2017\04\22\000612_jb1_1203355738.PDF,272k
#000612,焦作万方：2017年第一季度报告全文.pdf,http://pg.jrj.com.cn/acc/CN_DISC\STOCK_TIME\2017\04\22\000612_jb1_1203355740.PDF,514k
